Gene,GSM494565,GSM494594,GSM494604,GSM494564,GSM494591,GSM494567,GSM494602,GSM494613,GSM494589,GSM494598,GSM494593,GSM494583,GSM494612,GSM494558,GSM494556,GSM494559,GSM494571,GSM494614,GSM494603,GSM494568,GSM494572,GSM494600,GSM494562,GSM494615,GSM494582,GSM494599,GSM494610,GSM494587,GSM494581,GSM494580,GSM494563,GSM494576,GSM494605,GSM494584,GSM494586,GSM494578,GSM494585,GSM494611,GSM494560,GSM494595,GSM494570,GSM494597,GSM494607,GSM494561,GSM494569,GSM494592,GSM494577,GSM494588,GSM494590,GSM494609,GSM494608,GSM494606,GSM494574,GSM494573,GSM494566,GSM494601,GSM494557,GSM494579,GSM494596,GSM494575,GSM494625,GSM494654,GSM494664,GSM494624,GSM494651,GSM494662,GSM494627,GSM494673,GSM494649,GSM494658,GSM494653,GSM494643,GSM494672,GSM494618,GSM494631,GSM494619,GSM494674,GSM494616,GSM494663,GSM494628,GSM494632,GSM494660,GSM494622,GSM494642,GSM494647,GSM494659,GSM494670,GSM494675,GSM494641,GSM494636,GSM494640,GSM494623,GSM494644,GSM494646,GSM494665,GSM494638,GSM494645,GSM494671,GSM494655,GSM494620,GSM494630,GSM494657,GSM494667,GSM494621,GSM494629,GSM494637,GSM494652,GSM494648,GSM494650,GSM494669,GSM494666,GSM494668,GSM494633,GSM494634,GSM494639,GSM494661,GSM494617,GSM494626,GSM494656,GSM494635
ABL1,8.34638,8.68626,9.10208,9.37755,9.28584,9.25981,8.88854,10.5674,9.49387,8.84109,9.15789,8.71998,8.92748,9.79933,8.94845,8.71207,8.77419,9.2661,9.391,10.0312,9.71197,9.16088,8.40124,9.4101,8.07073,9.03828,9.43355,8.81379,8.4175,8.9102,9.54179,9.35704,7.98095,8.82852,9.28532,8.93984,8.28532,8.41604,8.99873,8.73333,9.41791,9.16862,8.58569,9.78134,9.50884,8.87819,9.81966,8.87074,9.24919,8.94596,8.41033,8.37937,8.79338,9.4126,9.1937,8.8515,8.89015,9.10094,8.53,8.73212,7.92003,9.18265,8.74799,9.83069,9.41948,8.30301,10.3575,9.23622,9.13564,9.31143,9.40438,9.27653,8.89204,9.86135,8.86536,8.33856,8.97727,9.35996,10.2472,10.3571,8.52066,9.26831,9.92962,8.83965,8.78506,9.16627,9.8681,9.21244,8.89813,9.29601,9.14488,9.72285,8.85092,8.90123,8.2362,9.03297,8.8734,8.66859,8.91795,9.462,9.12581,8.77195,8.58814,9.55052,9.87894,9.2169,8.77097,8.75728,9.85713,8.99785,8.43084,9.20833,8.56711,8.98592,9.14785,8.48079,9.35023,9.13262,9.28765,9.33027
ABL2,8.58814,7.90461,8.76954,8.62184,7.81235,8.62844,8.3256,8.40862,8.61678,8.36064,7.98095,8.82675,7.48766,8.42974,8.19147,8.61448,8.5369,8.75016,8.95349,9.60594,8.25819,8.83274,8.46711,8.85598,7.93932,7.88224,8.68992,8.25801,8.29262,8.23245,9.27248,8.80289,7.72038,8.28156,8.05105,8.06333,8.07633,7.74536,8.83435,7.8929,9.022,8.59955,8.03609,9.79568,8.00764,7.84936,8.36551,8.54549,8.97149,8.48615,8.37066,7.78409,8.2715,8.96764,8.62787,8.38022,8.09389,8.58976,7.93862,8.04572,8.72396,8.19935,8.50796,9.74897,8.26976,7.62632,9.60198,8.54408,8.38924,8.883,7.96359,8.2484,8.07418,8.73565,8.14473,9.44028,8.10555,8.26135,9.40748,9.66057,7.75087,8.39052,8.77987,7.77307,7.7659,7.6883,9.30796,9.25356,8.54043,7.95024,8.12321,10.1662,7.63302,7.91565,7.72252,7.93899,7.98854,8.02785,7.93845,8.9283,7.97204,8.19917,7.71024,8.91258,8.42332,7.87836,7.63831,8.6078,10.0723,8.34853,7.62969,8.90859,7.99111,7.57205,8.09224,7.4297,8.17337,8.37706,8.29089,8.0058
ABLIM1,9.09476,11.0835,9.4351,11.3271,8.73292,10.01,9.21456,9.92266,9.73929,9.94783,9.80195,10.3348,9.36139,9.94709,11.8702,10.6914,9.76653,8.92273,10.3187,10.2028,10.1215,10.2608,8.37316,10.3746,11.0018,10.5316,8.89039,9.03579,9.83195,10.0258,9.36708,9.76353,10.3413,10.0507,10.7154,9.76353,10.466,9.0746,9.69054,9.29431,10.4704,8.32028,9.75021,10.7971,10.6309,9.13786,8.75426,10.1963,8.86094,10.0217,10.5311,9.68207,9.18058,8.77635,9.97033,9.56767,8.75302,8.8582,9.17452,9.7649,11.4689,11.0807,10.852,10.8613,11.435,11.0384,11.2155,10.9265,11.5294,9.77587,11.1256,11.2623,10.5801,11.1627,10.4466,10.7297,10.8071,10.993,11.3335,11.2489,11.4968,11.5833,10.7089,11.0446,10.8967,10.9082,10.4786,9.34975,11.1636,11.3662,11.3173,11.1115,10.9454,11.033,10.4457,11.0118,11.1802,10.3635,11.0059,11.5336,11.859,10.5412,10.9041,11.4525,11.369,11.6032,11.3088,11.3144,11.3327,10.968,10.641,10.6158,11.1852,10.6969,11.2711,10.9177,11.1902,11.321,10.7816,11.3262
ABTB1,6.28298,7.02498,7.03932,6.28526,6.61634,7.03021,7.14335,6.492,6.14632,7.35526,6.69443,6.85272,7.09086,6.52947,6.69443,6.33793,6.70045,5.83158,7.29977,7.16597,6.55198,6.07326,6.27962,6.48193,7.25611,7.37224,6.95984,7.21776,6.46213,6.52205,5.83955,6.79352,7.56842,6.36329,6.00124,6.69974,6.35327,6.46763,6.31684,7.10526,6.49746,6.82951,7.11927,5.97543,7.00069,7.46121,6.3286,6.55722,6.73732,6.87548,7.29523,7.13803,6.73349,5.84891,6.71183,6.8785,6.05252,6.84246,6.05334,6.53314,5.39287,8.08088,7.74778,6.32839,7.63366,8.00224,7.24528,7.85293,6.04996,8.05902,8.22986,7.62394,8.06317,7.06541,6.98886,6.31984,7.26814,6.9142,7.76561,6.8952,7.44554,6.21511,6.99876,8.10705,7.58368,7.90834,8.49599,6.59395,7.80056,7.59302,7.35676,6.40654,7.43031,7.27117,7.40219,7.41951,7.48077,7.49884,7.79921,6.18879,6.38844,6.45549,8.03349,6.39847,7.31048,7.68331,7.80442,6.18381,7.37112,7.85704,7.4321,8.48686,6.07882,7.58306,7.8834,8.10675,7.43668,7.48969,7.40157,7.57529
ACAA2,9.55353,8.7908,10.1708,10.244,9.4944,10.0871,10.1151,9.52136,10.0373,9.46958,9.44104,8.80697,8.51461,9.08142,9.14603,9.99207,8.69029,9.97497,9.83226,9.53617,8.88117,9.8294,9.65249,8.69613,10.6684,10.1267,9.70756,9.97847,10.6198,9.53454,9.1041,11.6125,10.6416,10.646,12.1348,10.025,9.90306,10.2031,9.62184,10.5213,9.76714,9.6023,10.3724,9.89387,9.93584,9.62154,9.69554,10.3513,9.36708,9.58011,9.58926,9.81183,9.38093,9.03707,9.70128,9.6507,8.28017,9.88878,8.50348,10.2011,10.3856,9.24781,10.3602,10.5764,9.82553,10.4933,10.2019,10.655,10.1548,10.6339,10.291,9.98508,10.2933,9.61786,10.167,10.3231,10.5444,9.999,10.0965,10.0462,10.5222,10.5099,9.99675,10.329,10.5059,10.4422,9.93359,10.5136,10.7279,10.0649,9.98878,10.1766,10.4302,10.3826,10.6321,10.3518,10.1194,10.8103,10.7776,10.3597,10.2821,7.8362,10.4914,10.1954,9.92434,9.78648,10.4627,10.6061,10.2266,10.5289,10.5059,10.3362,10.5227,10.2915,10.3663,10.4284,10.308,10.2886,10.0391,10.3606
ACACA,7.04256,6.22,6.05408,6.35012,6.76648,6.6988,6.91688,7.48824,7.60944,6.68574,6.72096,7.90528,6.89107,5.62957,7.02736,8.74472,6.96835,6.86514,6.14032,6.26609,7.25092,7.41277,6.77528,7.16645,7.15904,7.69951,6.66973,7.64268,7.49017,6.66587,7.03255,7.22291,6.44755,7.22325,6.81318,7.00871,6.98293,7.07593,8.24263,7.39233,7.85819,5.67845,5.77191,6.77256,6.33731,7.12555,6.64894,8.28935,5.75145,8.34908,6.70511,8.44721,6.22859,8.14253,6.09963,5.7451,8.87862,6.32966,7.40029,6.94479,6.72817,6.25461,6.35451,6.78448,5.67816,5.95592,6.55512,6.37939,6.53379,6.49981,6.62315,6.48755,6.45225,6.21889,7.46473,7.19204,6.42761,6.49121,6.39766,6.20355,6.85642,6.82126,6.65912,6.37416,6.6295,6.38892,6.51458,5.68849,6.9006,6.45833,6.15245,6.80071,6.95902,6.87696,6.48213,6.37186,6.72363,6.53476,6.95984,7.01541,7.48456,6.03865,6.52676,6.69657,6.58464,6.17667,6.42312,6.94957,5.54763,6.60994,6.6755,6.29932,7.3522,6.62172,6.66999,5.64903,6.40123,6.4593,5.79177,6.71783
ACACB,8.15934,9.7649,8.49057,7.59163,9.72138,8.21139,8.18089,8.84277,7.51415,8.27356,8.2058,8.627,8.7666,8.97918,8.48834,7.91785,9.21265,8.40755,8.03305,8.0679,9.35895,7.5561,8.84254,8.63807,8.68838,8.33515,8.77439,8.70424,8.46783,8.87419,7.75728,8.75532,8.12237,8.54389,8.93387,8.73292,8.85756,8.5649,7.87171,8.37472,7.91177,8.99047,8.22342,7.71407,8.31249,8.32682,8.52663,7.7274,9.698,8.17631,8.44481,8.45513,8.87988,7.60987,8.3077,9.13859,8.88416,8.20017,9.98337,8.93858,7.99975,10.1782,7.93215,7.78456,9.52572,8.05133,8.11592,8.68667,7.61604,8.4162,8.45407,8.47318,8.55788,8.48183,8.73599,7.97647,8.6651,7.89209,8.27818,8.24263,8.47855,7.34666,8.7335,8.31711,8.67898,8.39422,8.5133,8.70344,8.28728,8.3151,8.63995,7.85314,8.47318,8.43639,8.19311,8.34872,8.62089,8.3166,8.10961,7.68034,7.69888,9.77401,8.13941,7.67021,8.24948,8.30162,8.33031,7.44072,9.81563,8.14393,8.16901,8.17683,7.59778,8.70764,8.34605,9.51774,8.33751,8.28819,9.45737,8.58104
ACAD8,7.36106,7.15424,7.58013,8.05869,7.91975,9.9482,11.4936,9.35172,10.482,8.65751,9.92573,8.48418,10.5811,8.15136,7.57329,9.0952,7.16149,8.91143,7.99667,8.25731,5.87866,9.1194,8.76353,8.59973,8.10841,11.1527,7.53476,9.76425,9.70568,7.89209,7.22635,7.69631,8.21385,7.96075,7.30396,8.31406,9.49685,10.8071,9.39876,8.70324,7.62207,7.68694,8.12082,8.28969,7.75888,9.45352,8.19415,9.3527,7.30973,8.79182,7.92956,8.95036,7.09594,7.68847,8.63441,8.99093,10.2863,7.75856,6.4109,10.0399,6.71168,5.81525,7.59114,7.20811,7.57395,7.26121,6.83802,7.54808,8.47035,7.48529,7.53028,6.46086,9.17812,7.0808,7.86794,7.7172,7.45047,7.47737,7.14143,7.26182,7.3915,8.30301,7.59379,7.81321,7.24715,7.92589,6.85808,7.96389,7.73661,7.03281,6.22618,7.1828,7.52922,7.07854,7.90834,7.55305,7.42058,7.68449,7.88431,7.7875,7.65312,8.57557,7.76109,8.01473,6.6954,6.98957,7.79331,7.71439,6.82866,8.11218,7.78362,7.73822,7.63536,7.90867,7.11633,6.85707,7.46696,7.64124,6.88956,7.37831
ACADM,10.2781,8.47035,10.3084,9.55714,9.59098,10.0224,10.2638,8.90486,9.63069,10.4845,10.9489,10.01,9.72794,9.01382,9.2803,10.753,8.3408,9.82776,9.58411,9.51023,7.72974,10.3556,9.97287,9.86095,10.2965,10.1087,9.76261,9.99754,9.51934,9.6017,9.40852,9.79748,10.1467,9.87297,10.0387,10.3405,10.5565,10.1356,10.2528,10.3865,9.73784,8.95349,10.4352,9.62991,9.8481,9.93985,9.817,9.81933,9.18812,9.76683,9.05835,9.4428,9.52649,9.40412,9.82492,9.83792,9.6908,9.8922,6.82617,9.54662,9.6914,7.5577,10.0604,9.76621,9.42643,9.8966,9.37705,9.58869,9.84555,10.3588,9.87703,9.71315,9.66889,9.30772,9.81246,9.91054,9.92962,9.61979,9.212,9.4373,9.97424,9.91918,9.41815,9.74737,9.98878,9.70633,8.88993,9.92202,9.75915,9.90306,9.35779,9.19605,10.1782,9.97066,10.2851,9.94673,9.80479,10.0426,9.88743,9.79599,9.44726,9.00714,9.8436,9.91091,8.98592,9.74775,10.0062,9.83291,9.07058,9.82032,10.119,9.54535,9.96266,10.2105,9.84198,9.73537,9.50238,9.72725,8.8894,9.80787
ACAP1,6.67665,7.90745,7.19144,7.57959,5.87914,7.38069,6.18761,6.39377,6.09402,7.32637,6.70061,6.06671,6.43353,7.98926,6.4049,6.8681,6.95969,6.27049,7.59891,7.21504,6.34774,7.09407,6.13772,6.72058,6.07282,7.74169,7.88815,6.86126,6.60586,8.09404,6.34627,6.49223,7.56649,6.53507,5.61169,7.12801,5.80515,6.38303,6.67869,6.40222,7.37382,8.28284,8.63649,8.07988,6.81525,7.20008,6.37483,6.83428,6.8081,7.35708,7.03571,6.68288,7.12306,7.41684,7.12043,6.44812,6.7538,6.89381,7.13377,6.35896,6.92209,8.66978,6.89211,6.91787,5.92012,7.71582,7.12088,6.73134,6.92264,7.4622,6.99592,7.10695,6.63204,6.57115,6.04264,7.23958,6.24694,7.03281,7.11026,6.29295,6.78544,6.4803,5.99374,7.19731,6.39113,6.75763,7.59409,8.85738,6.86149,6.42494,7.9212,7.55228,6.56451,6.33355,7.6236,7.46365,6.65663,7.2544,7.19328,6.74093,7.05211,8.69198,6.80633,7.05359,6.94929,7.18913,7.16369,7.35628,6.43106,7.2423,6.79819,7.58762,7.21704,6.79364,6.77482,6.56996,6.82837,6.43251,8.67348,6.75299
ACBD3,7.41423,7.31157,7.47042,8.17581,6.72392,8.04286,8.61206,6.99639,7.75608,7.73004,8.18004,8.57384,8.51616,6.30254,7.47894,8.99024,8.33913,6.68337,7.79417,8.83623,8.36208,6.90024,8.50778,7.23192,8.83195,7.85722,7.44451,7.48188,6.51502,6.22326,8.4548,6.19957,7.76137,8.55293,6.7121,8.0497,7.97911,8.311,8.59337,6.80969,8.43759,7.75286,7.95711,8.34005,6.95463,8.52905,6.90461,7.69353,6.98375,5.93431,7.83525,8.80821,9.00667,7.47245,8.16341,7.52628,8.11139,8.25712,7.52075,7.95441,5.68491,7.37722,7.13554,8.01167,6.9873,7.917,7.71619,8.08901,7.62796,7.17131,7.59875,7.8697,8.41206,7.10289,7.74632,8.22375,7.83577,6.23313,7.51684,8.0192,7.75186,7.49482,7.54936,7.6386,7.71619,8.08305,7.36496,6.88234,6.97984,6.17101,5.87768,8.46028,7.83322,6.57843,7.56503,7.87494,7.51325,8.15901,6.72363,7.78795,7.16645,6.16777,8.18326,7.66476,7.75921,6.20018,7.7107,7.51462,6.76078,6.12991,7.81167,7.21448,7.8253,8.17107,7.89177,7.25497,7.33357,7.29578,7.81975,6.85598
ACCS,7.90543,10.2903,7.6931,8.62987,8.27518,8.41481,7.70343,9.04819,9.25863,7.38662,7.56002,7.85086,7.6145,9.84639,8.29019,8.56824,10.398,8.53452,7.4383,7.46138,8.96373,9.63818,6.78166,9.18812,7.6009,7.56345,7.65484,8.21778,7.52688,8.90553,7.27938,7.61293,8.49804,7.33078,7.18777,8.98696,7.98837,7.35034,8.25503,7.49973,8.17546,9.18573,7.17953,8.91541,8.68196,7.34555,7.15745,9.03119,10.1239,7.81828,7.39381,7.88414,6.84786,7.70829,7.82658,7.54698,9.12752,7.98787,9.71227,7.57345,8.66817,10.1511,7.8227,8.49166,8.71893,7.72927,8.19132,7.71124,9.35502,7.91682,7.37891,7.92234,7.44248,8.65883,8.90398,7.97323,7.33697,8.71662,7.66718,7.93545,7.38691,9.9079,7.13192,7.57657,7.96502,7.13615,7.5863,8.85406,7.39835,7.71669,9.15377,7.77977,7.31712,7.49451,8.35699,8.19608,7.47631,6.89081,7.21516,8.81721,7.76499,10.1782,7.32906,8.26221,8.71148,7.83127,7.4404,8.61694,8.92664,7.74567,7.59394,7.00586,8.60577,7.3199,8.37175,7.61694,7.8976,8.33733,10.1525,8.2338
ACE,7.31308,8.4511,8.02785,7.55988,7.70245,8.26976,7.11573,7.26259,7.405,7.73318,8.04342,7.52817,6.8387,8.82014,7.41113,6.75708,7.7372,6.97483,8.14035,8.27215,7.3199,7.30112,7.2762,7.92071,7.97323,7.16735,7.92139,6.97589,8.00898,8.20034,6.97043,7.00856,8.9254,7.7525,6.66447,8.07073,7.63569,7.40987,7.683,7.61212,7.5863,8.50815,8.63995,7.86727,8.58569,7.49804,7.49684,7.96726,8.28532,8.09159,7.42703,7.47272,7.39622,7.65964,7.8976,7.79202,8.19505,8.23999,8.22811,7.19631,9.08079,9.59666,8.42543,8.39679,10.1332,9.21781,8.7567,8.35222,9.9163,8.46458,9.58188,9.14264,7.92506,9.75241,8.65674,8.76702,9.18717,9.33424,8.78357,8.53611,8.67194,8.9098,8.91996,10.1282,8.72713,9.71373,9.78712,9.5201,8.86224,8.9607,9.33864,9.06533,9.43055,9.14193,8.9188,9.34112,8.49765,8.59789,9.33794,9.03297,9.80005,7.67455,9.4314,9.03119,8.71498,9.37447,9.31936,9.00448,9.21098,9.31936,8.6678,8.38431,8.20172,9.10247,9.52543,8.83216,9.12498,8.6912,9.64518,8.98571
ACE2,6.99312,6.50929,5.48888,5.97142,5.24676,5.94224,6.53587,8.32028,8.21526,7.52137,8.48814,6.51514,9.60684,5.62659,6.89823,8.57142,5.70284,7.62455,7.95898,8.78993,5.19993,5.51113,5.52439,6.14901,8.1537,6.35079,6.58196,7.64789,8.36149,6.75763,7.37161,7.9225,6.05354,8.74569,7.25794,7.28552,8.77652,7.14653,6.55488,5.71613,7.49078,5.71355,5.40864,6.24381,6.26515,7.65577,6.18083,7.99451,7.19027,6.70576,5.89334,7.39415,8.29194,7.37455,5.3378,6.4668,9.37549,5.84763,5.77729,9.9079,6.02965,5.48539,5.68052,6.28288,4.98842,5.775,5.43226,5.75499,5.5999,6.01976,5.39216,6.14106,8.05213,5.54827,5.74369,6.67524,5.44842,5.2695,7.75608,6.61788,5.53163,6.06122,6.13148,5.65135,5.5626,5.44335,5.83443,4.87178,5.67546,5.86454,6.13128,5.83711,5.5157,6.13753,6.07692,6.203,5.83671,6.25811,6.02167,6.33022,6.72058,7.27699,5.61757,5.90981,6.04409,5.53193,5.65933,5.8997,5.39467,6.02167,5.64998,5.69795,6.22378,5.74225,5.48529,5.25185,6.16297,5.684,5.33331,6.01992
ACLY,7.75728,7.14439,9.02981,8.20966,8.13988,8.14985,10.1162,8.25695,8.80632,9.62967,9.76843,8.90532,9.58011,7.97496,8.39225,7.59875,6.5025,8.9842,8.2161,8.31384,5.74195,9.19553,9.76387,8.65377,10.4212,9.91494,9.36336,8.53258,8.38819,7.86407,8.96246,9.32089,8.82175,8.72281,9.65849,7.86112,8.86729,9.50745,8.31029,8.86596,8.23948,8.66797,9.63734,8.16325,8.72997,9.59919,8.43945,8.34402,7.44011,8.7686,8.47649,8.76415,9.48906,7.77451,9.28738,9.16527,9.0952,8.58552,6.84615,9.87732,7.20266,7.22565,8.77314,7.85968,9.09261,8.02362,7.92662,9.34704,8.72017,9.18058,9.74334,7.25558,9.6533,8.82253,8.32438,6.85355,9.19577,8.55424,7.78166,8.42089,8.47445,8.71264,9.21072,9.82124,9.16131,9.79443,9.62527,9.01425,9.2339,8.09224,7.12426,8.25819,8.51828,8.41999,8.86748,8.25569,8.63194,9.39431,9.05817,8.19664,8.00224,6.71168,9.54691,8.23399,7.60302,7.19158,9.76909,7.90495,9.04844,9.35895,8.42417,8.94845,7.92568,9.17426,8.46672,8.72485,9.25017,8.55277,7.59486,8.5975
ACOT7,9.54881,8.87442,8.19901,8.49131,9.34922,8.63865,8.34486,7.99014,8.84871,8.78103,8.23948,9.78008,8.17648,8.26259,8.63881,8.32844,8.06382,9.6098,8.89932,8.73508,7.81121,8.40124,9.22356,8.19311,9.51102,8.2531,9.93003,8.56711,8.5133,9.47603,8.84567,8.15733,8.63045,8.86789,9.64785,8.61246,8.89516,8.16132,8.88653,8.49324,9.02828,9.90413,8.98199,8.45548,8.46081,8.13869,8.91836,9.21596,9.70343,8.56093,9.34704,8.54846,9.52945,9.52165,8.64841,8.47754,9.56816,9.7515,9.06603,8.87776,8.40629,9.23509,8.34185,8.93653,8.48298,9.18265,8.91458,8.64879,8.62867,8.69496,8.41442,8.83582,8.11662,8.28919,8.57029,9.11348,8.66898,8.95476,8.5615,8.83772,9.15302,8.78862,9.3866,8.49765,8.88754,8.73581,8.52083,10.9245,8.28673,8.6973,9.17109,8.27429,8.8697,8.71538,8.07439,8.858,8.5909,9.18283,9.00385,8.35792,9.34557,9.17383,8.5293,8.5074,8.86352,9.06917,7.96644,8.64859,9.16259,9.19696,8.60179,8.94473,9.27743,8.42757,8.73136,8.55205,8.71444,8.46637,9.76966,9.05551
ACOX1,8.31154,8.13608,7.89856,8.66959,7.66461,8.70424,8.90942,8.39908,8.52814,8.81644,8.03678,9.40621,9.59207,7.1869,9.76225,8.51518,7.80168,8.48298,8.0879,8.25604,9.24396,8.15854,8.97029,8.30895,9.86286,9.3345,7.92826,8.52123,8.02257,8.62685,9.25741,8.62207,8.42332,9.13698,9.73203,8.39013,8.75262,8.83564,9.08414,8.03429,8.54867,7.80731,8.27535,8.22828,8.45386,8.42452,8.46369,8.72794,6.93948,8.29525,7.92775,8.4481,7.9368,8.74605,8.0087,8.08054,9.84609,8.45095,7.69175,9.78193,8.25695,7.30973,7.96826,8.5598,7.35914,8.28708,8.01773,8.14738,8.00527,8.54428,7.71439,8.04764,8.6016,8.08221,8.54043,8.6003,8.3242,8.30572,7.88086,8.43457,8.54867,7.85027,8.42723,7.91085,8.13714,7.90579,7.9986,8.83493,7.99146,8.27026,8.08155,8.36313,8.15835,8.53258,8.41334,8.67173,8.29683,8.22324,8.03921,8.25,8.57522,7.44712,8.27339,8.08607,8.95057,8.28745,7.72494,8.51479,7.2845,8.13076,8.01115,8.15542,8.56509,8.14929,8.19062,7.78826,8.19664,8.10226,7.91914,8.1147
ACP1,7.93932,6.86576,8.42402,8.54549,8.33187,7.44906,8.85168,8.13662,8.42835,9.51075,8.71701,8.31441,9.24528,7.24528,8.13022,8.28969,7.00517,8.93239,7.77385,7.83127,7.35459,8.6016,9.87391,8.41895,9.37862,8.55054,8.46689,9.23007,8.22021,8.02173,9.93955,9.18459,8.89185,8.87442,10.0644,7.6971,9.09766,9.21479,8.61093,8.77497,8.22342,8.65674,8.98552,8.3681,8.08037,9.39307,8.53578,8.72542,7.1597,8.3344,7.96745,8.78313,9.26157,8.54777,8.2046,8.65848,7.70085,8.31458,7.45655,9.61069,7.34166,6.7224,8.18073,8.28073,7.86158,7.34166,7.1839,9.03164,8.13335,8.44134,8.55714,7.59837,8.65072,7.33357,8.19147,8.02272,8.88159,7.47708,7.71374,7.74485,8.50289,7.88879,8.5615,8.26764,8.8388,8.4128,8.211,8.57662,8.6658,7.78362,7.08258,8.5317,8.93115,8.33874,8.82112,7.98954,8.5001,8.95207,8.33596,8.34039,7.80442,6.54042,8.72132,8.18004,7.21674,7.24384,8.42757,8.25537,8.12595,8.49396,8.51561,8.51652,8.3408,9.00714,8.14966,8.40557,7.99703,8.24045,7.2897,8.08557
ACP5,10.5064,11.702,11.7096,10.2402,9.20529,11.9384,10.9135,9.08053,8.43741,10.5991,9.89255,10.9469,10.0715,10.3276,9.03119,8.03971,10.1484,9.47575,10.9538,10.9642,8.40055,9.41413,10.478,9.42643,9.18265,10.3436,11.242,10.5748,10.5524,11.6663,8.34722,9.48724,11.73,10.5811,9.3623,10.7487,10.6713,10.4259,8.7119,12.0897,8.99005,11.0587,12.3095,10.1875,10.6198,11.6284,9.72078,10.0301,13.4289,11.3421,10.809,10.5801,10.9621,9.40341,11.6572,11.8898,9.92019,11.9628,11.1876,10.8541,9.49098,12.1143,11.1536,10.3191,11.6477,11.7167,11.5566,10.9901,9.0851,11.4155,11.2147,11.3632,11.483,10.655,10.9517,8.76526,11.192,10.7291,10.8491,12.3728,11.3421,9.15986,11.0484,11.1608,11.2242,11.1205,10.624,12.4361,11.8751,11.439,11.9698,9.00838,10.9829,11.0038,12.0611,12.1458,11.0784,11.6786,11.9127,9.66206,11.1058,10.8224,11.1748,9.55833,11.2233,11.5655,11.3471,9.85244,11.4757,12.3912,11.439,11.5577,10.7853,10.9307,11.4592,11.4063,11.0089,11.8793,12.7838,11.3135
ACPP,6.26395,5.73167,5.59336,6.47134,6.09994,6.31851,6.41264,6.54367,7.31381,6.80953,6.63952,6.09647,6.79454,5.57359,6.69644,6.65594,5.33769,6.42536,6.20818,6.67389,5.67236,6.52622,6.96835,6.42312,6.42199,5.98061,5.44029,7.01599,6.78433,5.68042,6.35012,6.44885,6.89863,6.1724,6.11904,6.07671,6.59817,7.9036,5.70743,6.52888,7.3027,5.63548,5.95592,6.07533,6.27895,6.65422,6.4518,7.52802,5.82015,6.07422,6.49886,7.27336,5.79225,6.02395,5.96586,5.53755,6.51772,6.16084,6.16191,6.23907,7.38038,6.57796,5.83974,7.83177,5.36837,5.80336,6.74041,6.51018,6.61202,7.20282,6.46391,6.69644,6.46329,6.1184,6.52405,7.7844,6.69418,6.12025,6.4209,6.45054,6.78621,6.93433,7.33722,5.83642,6.73386,6.26395,6.62806,5.42342,6.65052,6.65743,6.31067,8.07335,7.14215,6.74832,6.95658,6.4843,6.45122,6.538,6.75513,7.43763,7.53991,6.13487,6.54897,6.62349,6.83301,6.64478,6.30917,7.94373,6.07314,6.147,6.23965,7.091,6.74587,5.98266,6.51736,5.71534,6.45645,6.51137,5.6248,6.59794
ACSL3,9.488,9.89357,9.64139,9.44726,8.3852,9.75021,9.06696,10.6219,8.91316,8.8388,9.26009,9.59468,10.5721,9.991,10.6749,9.49068,9.48202,9.34264,9.99864,9.68756,9.36018,8.84993,9.56133,10.5105,9.73959,9.23244,9.2712,9.06069,9.47575,9.97643,8.29798,10.5576,9.96367,10.0005,9.6129,10.0912,8.49205,8.43381,9.71864,9.37576,9.62675,9.19901,9.05486,9.84009,10.2524,9.60656,9.36205,8.9926,9.03733,9.91091,10.0308,9.66738,8.97607,10.304,9.19947,9.56274,10.1879,9.56574,9.53049,8.77097,9.76909,9.34831,10.2422,9.66206,9.61205,10.402,10.1794,9.05122,10.0153,9.34314,9.32497,10.5997,9.80195,10.7238,9.83491,9.93281,9.86569,10.324,9.96922,9.99531,10.2785,9.84298,9.69267,9.81246,9.65167,9.23291,9.462,9.5717,9.87798,10.2741,10.8238,9.66057,9.42139,10.448,10.0183,10.19,9.74431,9.34039,9.67055,9.84908,10.1691,8.92707,9.8643,9.89938,10.6198,10.5099,9.71864,9.55995,9.25863,10.0224,10.0848,9.84043,10.1601,9.08597,9.91122,10.6192,10.1328,9.96887,9.515,9.55235
ACTA2,13.0329,12.7081,13.4565,12.6482,11.7258,12.0389,12.1582,10.4894,12.9439,11.6737,12.4852,12.7645,10.0258,13.7332,13.3368,12.1638,12.611,11.2543,12.7112,12.3888,11.4043,13.2013,12.1559,12.925,10.7137,12.9878,12.8253,11.3492,11.5465,12.5373,12.5949,12.1887,12.0476,12.6961,12.4122,12.7258,11.951,12.2421,12.3073,11.6345,13.4601,13.1208,12.3658,12.787,13.1739,11.5348,13.1369,13.1248,11.8837,11.7167,11.5418,11.5455,12.7141,10.7965,13.4086,12.7287,12.1582,13.0967,11.5772,12.0839,13.0846,11.9202,11.7523,11.7376,13.2993,12.9798,12.5043,12.2709,12.8145,12.5196,12.4729,12.8294,11.2773,13.3524,11.7599,11.4936,12.3399,13.2447,12.3658,12.8075,12.1458,12.3751,12.563,12.611,11.7965,12.6895,12.3617,11.6021,12.3223,12.7704,12.7901,12.3574,12.4216,12.5245,11.8867,12.1943,12.8332,11.8809,12.2459,12.353,11.951,11.1986,12.6022,13.213,12.1765,12.6839,12.6374,12.1022,12.0073,11.8472,12.3638,11.0531,11.32,12.7645,12.41,12.7112,12.9181,12.8898,11.9713,12.999
